,Primary_Key,DC_Real_Property_ID,Property_Name,Reporting_Year,Report_Status,Address_of_Record,Owner_of_Record,Ward,City,State,Postal_Code,Year_Built,Primary_Property_Type_Self_Selected,Primary_Property_Type_EPA_Calculated,Tax_Record_Floor_Area,Recorded_Building_Gross_Floor_Area,Energy_Star_Score,Site_EUI_KBTU_Ft,Weather_Normalized_Site_EUI_KBTU_Ft,Source_EUI_KBTU_Ft,Weather_Normalized_Source_EUI_KBTU_Ft,Total_GHG_Emissions_Metric_Tons_CO2e,Total_GHG_Emissions_Intensity_Kg_CO2e_Ft,Water_Use_All_Water_Sources_Kgal,Electricity_Use_Grid_Kwh,Natural_Gas_Use_Therms,Latitude,Longitude
2686,PM3513593,2571_0954,1661 Crescent Place NW Inc,2014,In Compliance,1661 CRESCENT PL NW,1661 CRESCENT PLACE NW INC,1.0,WASHINGTON,DC,20009.0,1927,Multifamily Housing,Multifamily Housing,118686.0,118686.0,98,47.3,47.5,56.8,57.0,321.4,2.7,2001.0,142875.5,51217.16412,38.92092092,-77.03822282
2687,PM3502126,2226_0800,The Broadmoor Cooperative Apartments,2014,In Compliance,3601 CONNECTICUT AV NW,BROADMOOR COOPERATIVE,3.0,WASHINGTON,DC,20008.0,1930,Multifamily Housing,Multifamily Housing,308077.0,288969.0,100,47.8,47.0,59.9,59.0,841.9,2.9,5757.9,390467.8,124934.9954,38.93773603,-77.05856484
2688,PM4000686,2671_1055,The Clairborne Condominium,2014,In Compliance,3033 16TH ST NW,CLAIBORNE COOPERATIVE ASSOCIATION INC,1.0,WASHINGTON,DC,20009.0,1909,Multifamily Housing,Multifamily Housing,69726.0,55000.0,100,37.3,37.4,61.1,61.1,155.6,2.8,4503.6,168910.0,14775.000109999999,38.9275774,-77.03597947
2689,PM3298446,3630_0807,Edgewood I,2014,In Compliance,0601 EDGEWOOD ST NE,EDGEWOOD TERRACE IV PRESERVATION CORPORATION,5.0,WASHINGTON,DC,20017.0,1974,Multifamily Housing,Multifamily Housing,345574.0,345574.0,100,30.3,30.3,61.9,61.9,958.2,2.8,18388.0,1460600.8,54793.9993,38.92381452,-76.9978943
2690,PM3986543,0156_0034,Cavanaugh Court,2014,In Compliance,1526 17TH ST NW,CAVANAUGH COURT OWNERS,2.0,WASHINGTON,DC,20036.0,1916,Multifamily Housing,Multifamily Housing,53765.0,50000.0,100,48.6,47.4,62.9,61.3,152.0,3.0,1726.2,83578.0,21431.00246,38.91061268,-77.0389103
2691,PM4008449,PAR00880360,1418-1424 Somerset Pl NW,2014,In Compliance,1418 - 1424 SOMERSET PL NW,WILLIS LP,4.0,WASHINGTON,DC,20011.0,1940,Multifamily Housing,Multifamily Housing,50048.0,50048.0,99,46.7,46.7,62.9,62.9,150.9,3.0,1516074.4,96904.4,20080.832430000002,38.96648754,-77.03439258
2692,PM3672853,0222_0022,15th and H Street Associates LLP,2014,In Compliance,733 15TH ST,15TH AND H STREET ASSOCIATES LLP,2.0,WASHINGTON,DC,20005.0,1912,Multifamily Housing,Multifamily Housing,230141.0,230129.0,100,29.9,29.5,63.4,63.1,650.4,2.8,9397.6,1035057.1,33442.24813,38.89991166,-77.03312394
2693,PM3500299,2586_0813,Ontario Owners Inc.,2014,In Compliance,2853 ONTARIO RD NW,ONTARIO OWNERS INC,1.0,WASHINGTON,DC,20009.0,1905,Multifamily Housing,Multifamily Housing,198381.0,198381.0,99,48.1,47.8,64.5,64.2,613.7,3.1,3916.9,389590.0,82041.77958,38.92591504,-77.04248207
2694,PM3982121,2589_0800,Plaza West Cooperative Association Inc,2014,In Compliance,1669 COLUMBIA RD NW,PLAZA WEST COOPERATIVE & DISTRICT OF COLUMBIA,1.0,WASHINGTON,DC,20009.0,1910,Multifamily Housing,Multifamily Housing,52022.0,52000.0,97,51.4,51.3,67.3,66.8,168.7,3.2,1952.4,97196.0,23408.23966,38.92576073,-77.03870067
2695,PM4371703,2868_0820,Clifton Terrace L P,2014,In Compliance,1312 CLIFTON ST,CLIFTON TERRACE L P,1.0,WASHINGTON,DC,20009.0,1916,Multifamily Housing,Multifamily Housing,111224.0,111224.0,100,21.6,21.4,68.0,67.2,322.3,2.9,9768.3,705544.8,,38.92197529,-77.03109366
2696,PM3503353,1869_0036,La Reine Apartments,2014,In Compliance,5425 CONNECTICUT AV NW,INVESTORS CONNECTICUT AVENUE LLC,3.0,WASHINGTON,DC,20015.0,1929,Multifamily Housing,Multifamily Housing,100044.0,100044.0,99,51.6,51.5,69.1,69.0,331.9,3.3,2691.1,209084.0,44504.61087,38.96234751,-77.07337018
2698,PM3625086,2528_0302,2000 Connecticut,2014,In Compliance,2000 CONNECTICUT AV NW,KS 2000 CONNECTICUT LLC,2.0,WASHINGTON,DC,20008.0,1936,Multifamily Housing,Multifamily Housing,128664.0,120000.0,98,34.8,34.2,69.8,68.0,376.1,3.1,4349.8,559738.9,22667.58365,38.9168856,-77.04733048
2699,PM4066103,2624_0828,Oaklawn Terrace Apartments,2014,In Compliance,3620 16TH ST NW,VAN METRE OAKLAWN TERRACE APARTMENTS L L C,1.0,WASHINGTON,DC,20010.0,1930,Multifamily Housing,Multifamily Housing,94298.0,80000.0,99,62.1,62.1,70.5,70.5,340.3,4.3,6323.0,74425.5,20492.91017,38.9358131,-77.03698509
2700,PM3511715,1972_0024,PONCE DE LEON COOPERATIVE INC,2014,In Compliance,4514 CONNECTICUT AV NW,PONCE DE LEON COOPERATIVE INC,3.0,WASHINGTON,DC,20008.0,1928,Multifamily Housing,Multifamily Housing,101479.0,101473.0,98,45.9,45.7,70.7,70.4,335.7,3.3,1869.9,320357.0,35654.70847,38.94852373,-77.06653975
2701,PM2923735,0192_0825,Chastleton Cooperative,2014,In Compliance,1701 16TH ST NW,CHASTLETON COOPERATIVE ASSOCIATION INC,2.0,WASHINGTON,DC,20009.0,1920,Multifamily Housing,Multifamily Housing,272450.0,272450.0,99,37.3,36.7,70.8,69.3,872.8,3.2,7517.9,1210293.8,60249.985329999996,38.91303282,-77.0357882
2702,PM3991763,1879_0800,Sulgrave Manor,2014,In Compliance,5130 CONNECTICUT AV NW,DOUGLASS LP,3.0,WASHINGTON,DC,20008.0,1929,Multifamily Housing,Multifamily Housing,57708.0,57708.0,97,55.4,54.9,73.1,72.6,203.1,3.5,1128.9,120969.7,27829.94145,38.95670708,-77.07123486
2704,PM3417499,0210_0127,Latrobe (18001),2014,In Compliance,1325 15TH ST NW,RHODE ISLAND 15 LP,2.0,WASHINGTON,DC,20005.0,1980,Multifamily Housing,Multifamily Housing,175339.0,112000.0,100,36.0,35.7,75.3,75.0,376.4,3.4,4265.3,588793.9,20227.53542,38.90871263,-77.03418085
2705,PM3656431,0561_0037,Golden Rule Apartments,2014,In Compliance,0901 NEW JERSEY AV NW,GRA PROPERTIES LIMITED PARTNERSHIP,6.0,WASHINGTON,DC,20001.0,1972,Multifamily Housing,Multifamily Housing,174591.0,174591.0,99,24.0,24.0,75.3,75.3,560.8,3.2,13523.3,1227759.8,,38.90186519,-77.0128354
2707,PM3670808,2729_0006,Winchester Underwood Cooperative,2014,In Compliance,6445 LUZON AV NW,THE WINCHESTER-UNDERWOOD COOPERATIVE INC,4.0,WASHINGTON,DC,20012.0,1960,Multifamily Housing,Multifamily Housing,138199.0,138199.0,89,44.9,44.7,76.6,75.9,486.8,3.5,3399.2,570443.9,42588.20512,38.968512,-77.03421209
2708,PM3993734,0070_0196,The Bond,2014,In Compliance,1230 NEW HAMPSHIRE AV,1230 NEW HAMPSHIRE LLC,2.0,WASHINGTON,DC,20036.0,1966,Multifamily Housing,Multifamily Housing,165495.0,165495.0,99,28.8,28.6,76.8,76.3,550.7,3.3,111386.0,1080571.0,10750.586870000001,38.90619708,-77.04719213
2709,PM4360706,4325_0035,The Vicksburg,2014,In Compliance,3005 BLADENSBURG RD NE,FT LINCOLN SR VILLAGE NO II ASSOCIATES,5.0,WASHINGTON,DC,20018.0,1979,Multifamily Housing,Multifamily Housing,154064.0,154064.0,97,44.7,44.5,78.0,77.3,550.5,3.6,5908.5,671596.0,45882.94492,38.92815075,-76.95910298
2710,PM4007102,3698_0011,"11-15 Riggs Road, NE",2014,In Compliance,0011 - 0015 RIGGS RD NE,CHILLUM MANOR LLC,5.0,WASHINGTON,DC,20011.0,1942,Multifamily Housing,Multifamily Housing,51376.0,51376.0,92,54.0,53.6,78.1,77.6,189.8,3.7,2344.1,154031.7,22480.41437,38.95450382,-77.00814927
2711,PM3495768,1973_0022,THE FRONTENAC,2014,In Compliance,4550 CONNECTICUT AV NW,ALONZO O BLISS PROPERTIES,3.0,WASHINGTON,DC,20008.0,1931,Multifamily Housing,Multifamily Housing,113164.0,113164.0,98,58.3,58.4,78.2,78.2,424.8,3.8,3214.6,270611.6,56708.16361,38.94940511,-77.06706876
2713,PM4007106,3698_0012,"17-23 Riggs Road, NE",2014,In Compliance,0017 - 0023 RIGGS RD NE,CHILLUM MANOR LLC,5.0,WASHINGTON,DC,20011.0,1942,Multifamily Housing,Multifamily Housing,60776.0,60776.0,91,58.5,58.6,79.4,79.5,231.1,3.8,2747.9,153000.1,30354.80748,38.95426354,-77.00781123
2714,PM3982256,0315_0027,M Street Towers,2014,In Compliance,1112 M ST NW,WEST MADISON A CORPORATION,2.0,WASHINGTON,DC,20005.0,1965,Multifamily Housing,Multifamily Housing,95656.0,95656.0,98,25.4,24.9,79.8,78.1,325.6,3.4,3918.6,712768.2,,38.9052833,-77.02776806
2715,PM3982489,2801_0095,Longfellow Apartments,2014,In Compliance,5521 COLORADO AV NW,LONFELLOW COLARDO ASSO LLC,4.0,WASHINGTON,DC,20011.0,1932,Multifamily Housing,Multifamily Housing,66218.0,66218.0,95,68.8,68.2,79.9,79.3,261.6,3.9,4577188.3,71224.5,43119.525480000004,38.95690533,-77.03229404
2716,PM3542092,2572_0815,Dorchester House Apartments,2014,In Compliance,2480 16TH ST,DORCHESTER HOUSE ASSOCIATES LLC,1.0,WASHINGTON,DC,20009.0,1941,Multifamily Housing,Multifamily Housing,439502.0,439502.0,93,42.2,41.4,80.9,79.0,1606.6,3.7,12266.9,2252768.5,108753.8248,38.92274762,-77.03727893
2717,PM4007348,2586_0812,3025 Ontario Road INC,2014,In Compliance,3025 ONTARIO RD NW,3025 ONTARIO ROAD INC,1.0,WASHINGTON,DC,20009.0,1949,Multifamily Housing,Multifamily Housing,54862.0,54862.0,93,57.0,57.1,81.3,81.4,211.6,3.9,1255.9,165120.0,25630.581130000002,38.92609859,-77.0439091
2718,PM4007053,4396_0153,Parkway Plaza - 2,2014,In Compliance,1811 - 1831 24TH ST NE,PARKWAY PLAZA ASSOCIATES,5.0,WASHINGTON,DC,20002.0,1964,Multifamily Housing,Multifamily Housing,62904.0,62901.0,90,41.3,41.2,81.5,81.1,230.8,3.7,3972.6,336587.5,14509.232409999999,38.91471427,-76.97098941
2719,PM4008015,2681_0799,Urban Village,2014,In Compliance,1500 MERIDIAN PL NW,"UV, LP",1.0,WASHINGTON,DC,20010.0,1977,Multifamily Housing,Multifamily Housing,69263.0,69619.0,95,26.2,26.2,82.4,82.4,244.6,3.5,1198.4,535523.9,,38.93323967,-77.03550268
2720,PM4374392,6157_0077,Gregory Apartments,2014,In Compliance,0822 BARNABY ST SE,CHESAPEAKE DEVELOPMENT CORP,8.0,WASHINGTON,DC,20032.0,1967,Multifamily Housing,Multifamily Housing,88056.0,97506.0,99,48.3,47.8,83.5,82.7,373.6,3.8,7088.5,448172.9,31789.29938,38.83154121,-76.99239506
2722,PM3998710,3831_0047,Brookland Artspace Lofts,2014,In Compliance,3305 - 3313 8TH ST NE,BROOKLAND ARTSPACE LOFTS LLC,5.0,WASHINGTON,DC,20017.0,2011,Multifamily Housing,Multifamily Housing,55328.0,55328.0,87,35.7,35.5,84.1,84.0,204.6,3.7,9.0,362272.5,7365.874975,38.93070818,-76.99458818
2723,PM3644356,2132_0030,The Delano,2014,In Compliance,2745 29TH ST NW,DELANO LLC,3.0,WASHINGTON,DC,20008.0,1942,Multifamily Housing,Multifamily Housing,151582.0,98663.0,78,67.3,66.6,84.3,83.4,404.7,4.1,3532.1,188839.6,59956.06729,38.92494938,-77.05698754
2724,PM2802906,1805_0800,The Westchester,2014,In Compliance,4000 CATHEDRAL AV NW,WESTCHESTER CORPORATION,3.0,WASHINGTON,DC,20016.0,1931,Multifamily Housing,Multifamily Housing,984779.0,989860.0,83,55.6,55.5,85.2,84.8,3948.3,4.0,18199.1,3716658.3,423747.1142,38.92871083,-77.0790309
2726,PM3981295,0110_0809,The Sedgewick,2014,In Compliance,1722 19TH ST NW,SEDGEWICK DC OWNER LLC,2.0,WASHINGTON,DC,20009.0,1929,Multifamily Housing,Multifamily Housing,70443.0,65000.0,98,73.9,73.1,86.1,85.3,276.6,4.3,1526.6,78255.3,45337.49285,38.91340379,-77.04387579
2727,PM3298382,3630_0808,Edgewood IV,2014,In Compliance,0611 EDGEWOOD ST NE,EDGEWOOD IV LP,5.0,WASHINGTON,DC,20017.0,1974,Multifamily Housing,Multifamily Housing,383900.0,383900.0,77,45.8,45.8,86.3,86.3,1501.3,3.9,16621.7,2058723.4,105617.6263,38.92269582,-76.99891437
2728,PM3075573,2608_1026,The Parkhill,2014,In Compliance,1610 PARK RD NW,BUZ PARTNERSHIP,1.0,WASHINGTON,DC,20010.0,1941,Multifamily Housing,Multifamily Housing,102238.0,122458.0,91,58.8,58.2,87.3,86.6,503.6,4.1,5726.6,440404.4,56932.74119,38.93157959,-77.0372814
2730,PM3974484,0157_0107,1734 P Street NW,2014,In Compliance,1734 P ST NW,AVONDALE COOPERATIVE APARTMENTS INC,2.0,WASHINGTON,DC,20036.0,1914,Multifamily Housing,Multifamily Housing,59544.0,59544.0,85,61.7,61.5,87.9,87.4,248.4,4.2,374.4,193409.0,30130.5752,38.90933074,-77.04002629
2731,PM3857668,1920_0055,The Elaine Apartments,2014,In Compliance,3210 WISCONSIN AV NW,DAVID HORNSTEIN,3.0,WASHINGTON,DC,20016.0,1954,Multifamily Housing,Multifamily Housing,92070.0,92070.0,86,46.6,46.0,89.6,87.9,420.0,4.6,5164.2,536953.6,3511.4072899999996,38.93238234,-77.07307531
2733,PM3672674,0210_0126,The Newport West,2014,In Compliance,1415 RHODE ISLAND AV NW,DAVID HORNSTEIN,2.0,WASHINGTON,DC,20005.0,1966,Multifamily Housing,Multifamily Housing,116324.0,116324.0,92,41.3,40.6,90.1,87.8,505.6,4.3,4119.1,771831.2,3756.8174299999996,38.90894026,-77.03273586
2734,PM3330701,2633_0829,Crestwood Apartments,2014,In Compliance,3900 16TH ST NW,CRESTWOOD APARTMENTS ASC,4.0,WASHINGTON,DC,20011.0,1951,Multifamily Housing,Multifamily Housing,263260.0,263260.0,92,58.4,58.0,90.2,89.8,1109.9,4.2,11140.5,1067131.3,117202.8612,38.93929557,-77.03730693
2735,PM4005350,2528_0891,The William Penn Apartments,2014,In Compliance,2231 CALIFORNIA ST NW,WILLIAM PENNSYLVANIA LTD,2.0,WASHINGTON,DC,20008.0,1943,Multifamily Housing,Multifamily Housing,65514.0,65514.0,90,56.0,55.0,90.4,89.2,274.9,4.2,1888581.2,290952.1,26740.894669999998,38.91598014,-77.05016978
2736,PM4000672,2801_0803,1365 Kennedy St NW (Madison Terrace),2014,In Compliance,1365 KENNEDY ST NW,MADISON TRUSTEE COOPERATIVE INC,4.0,WASHINGTON,DC,20011.0,1936,Multifamily Housing,Multifamily Housing,50739.0,50739.0,79,65.5,64.1,92.7,91.2,223.4,4.4,1306.0,170368.0,27403.999069999998,38.95645102,-77.03263008
2737,PM4769644,5730_0218,Roundtree Residences,2014,In Compliance,2513 ALABAMA AV,ALABAMA AVE AFFORDABLE HOUSING L P,8.0,WASHINGTON,DC,20020.0,2013,Multifamily Housing,Multifamily Housing,94557.0,77399.0,80,29.8,29.8,93.5,93.5,379.4,4.9,1831.0,675384.3,,38.85727759,-76.96884142
2738,PM3372033,1972_0001,The Connecticut House,2014,In Compliance,4500 CONNECTICUT AV NW,CONNECTICUT HOUSE ASSOCIATES,3.0,WASHINGTON,DC,20008.0,1958,Multifamily Housing,Multifamily Housing,192638.0,192638.0,80,61.1,60.3,93.7,92.2,844.8,4.4,5522.9,797938.3,90427.77167999999,38.94817977,-77.06644572
2739,PM3256982,2108_0040,Hampton House,2014,In Compliance,2700 CONNECTICUT AV NW,2700 CONECTICUT AVENUE LLC,3.0,WASHINGTON,DC,20008.0,1921,Multifamily Housing,Multifamily Housing,91304.0,83580.0,91,59.8,58.7,93.8,92.5,365.5,4.4,3022.1,363599.9,37552.50031,38.92594832,-77.05336587
2742,PM3542046,2571_0104,The Envoy,2014,In Compliance,2400 16TH ST NW,ENVOY ASSOCIATES LTD PTSP,1.0,WASHINGTON,DC,20009.0,1918,Multifamily Housing,Multifamily Housing,276092.0,276092.0,80,37.6,37.3,95.2,94.9,1145.5,4.1,12751.0,2157818.2,30100.790360000003,38.92144468,-77.03762883
2743,PM3671428,3187_0053,Gables Takoma Park,2014,In Compliance,7035 BLAIR RD,L G TAKOMA PARK LP,4.0,WASHINGTON,DC,20012.0,2007,Multifamily Housing,Multifamily Housing,199880.0,189995.0,47,34.6,34.6,96.9,96.9,793.6,4.2,3964.8,1612609.7,10731.8277,38.97558853,-77.01889578
2744,PM3075531,2553_0073,The Promenade,2014,In Compliance,1884 COLUMBIA RD NW,ADAMS-MORGAN ASSOCIATES,1.0,WASHINGTON,DC,20009.0,1965,Multifamily Housing,Multifamily Housing,187707.0,206478.0,85,54.6,53.7,97.1,95.2,915.9,4.4,5590.6,1152529.5,73319.97962,38.91902473,-77.04386951
2745,PM4013994,3028_0056,The Griffin,2014,In Compliance,3801 GEORGIA AV,3801 GEORGIA AVE LLC,4.0,WASHINGTON,DC,20011.0,2011,Multifamily Housing,Multifamily Housing,58520.0,56680.0,81,30.9,30.9,97.1,97.1,234.7,4.1,1020.8,513744.6,,38.93788951,-77.02423769
2746,PM3990214,PAR00880334,Jennifer,2014,In Compliance,1415 TUCKERMAN ST,MCDANIELS INVESTMENT CORP,4.0,WASHINGTON,DC,20011.0,1948,Multifamily Housing,Multifamily Housing,69228.0,55555.0,82,83.9,84.0,97.2,97.4,267.2,4.8,3378.7,71336.0,44171.003,38.96790384,-77.03464641
2747,PM3993124,2895_0155,The Avenue,2014,In Compliance,3506 GEORGIA AV,PMDP GA LLC,1.0,WASHINGTON,DC,20010.0,2012,Multifamily Housing,Multifamily Housing,98174.0,98174.0,79,47.6,47.6,97.2,97.2,427.1,4.4,2172.9,650012.9,24510.99929,38.933374900000004,-77.02439827
2748,PM4580670,6203_0804,Delwin Apartments,2014,In Compliance,4200 - 4240 SOUTH CAPITOL ST SE,VELMA E RIVERS,8.0,WASHINGTON,DC,20032.0,1961,Multifamily Housing,Multifamily Housing,73236.0,73236.0,85,59.7,59.0,97.6,95.8,330.9,4.5,5704.1,358671.0,31448.43965,38.82868458,-77.00709511
2749,PM3858763,0447_0039,GIBSON PLAZA APARTMENTS,2014,In Compliance,1301 7TH ST NW,FIRST RISING MOUNT ZION CHURCH,6.0,WASHINGTON,DC,20001.0,1972,Multifamily Housing,Multifamily Housing,228530.0,220338.0,99,48.6,48.6,98.0,98.1,968.8,4.4,11092.2,1453631.9,57397.18814,38.90791195,-77.02140568
2750,PM3507775,0529_0851,Mass Court - Municipal Benchmarking Account,2014,In Compliance,0300 MASSACHUSETTS AV,T-C MASS COURT LLC,2.0,WASHINGTON,DC,20001.0,2005,Multifamily Housing,Multifamily Housing,200000.0,363927.0,81,38.6,38.3,98.1,97.8,1555.6,4.3,14121.1,2936824.1,40332.97392,38.89964539,-77.01547004
2751,PM3997985,PAR00890021,Winchester-Luzon,2014,In Compliance,6601 14TH ST NW,LUZON ASSOCIATES LP,4.0,WASHINGTON,DC,20012.0,1942,Multifamily Housing,Multifamily Housing,90400.0,90400.0,86,65.8,65.3,98.1,97.6,417.3,4.6,4339.9,368540.6,46878.23403,38.97085978,-77.03275959999999
2752,PM3998607,2554_0014,1870 Wyoming Ave NW Inc,2014,In Compliance,1870 WYOMING AV NW,1870 WYOMING AVENUE NW INC,1.0,WASHINGTON,DC,20009.0,1917,Multifamily Housing,Multifamily Housing,63712.0,63712.0,83,60.2,60.2,98.2,98.2,289.9,4.5,673.7,313118.5,27647.16145,38.91846586,-77.04427049
2753,PM3622119,0281_0049,King Housing LLC,2014,In Compliance,1220 12TH ST NW,KING HOUSING LLC,2.0,WASHINGTON,DC,20005.0,1972,Multifamily Housing,Multifamily Housing,128167.0,128560.0,91,55.7,55.7,99.0,99.0,581.7,4.5,6690.0,730765.9,46684.35314,38.90626884,-77.02850476
2756,PM3502417,0246_0806,Belvedere,2014,In Compliance,1301 MASSACHUSETTS AV NW,"BELVEDERE, LLC",2.0,WASHINGTON,DC,20005.0,1923,Multifamily Housing,Multifamily Housing,100441.0,100441.0,84,58.4,57.8,99.6,98.5,460.1,4.6,3523.4,538508.1,40315.22138,38.90537344,-77.03001989
2757,PM2637498,0109_0801,President Madison Apartments,2014,In Compliance,1908 FLORIDA AV NW,BDC PRESIDENT MADISON LLC,2.0,WASHINGTON,DC,20009.0,1908,Multifamily Housing,Multifamily Housing,86166.0,86166.0,75,67.9,68.1,99.8,99.9,405.6,4.7,3815.8,343364.6,46833.97941,38.9149938,-77.04434114
2758,PM4005326,2861_0078,Faircliff Plaza East,2014,In Compliance,1350 FAIRMONT ST,FPE LP,1.0,WASHINGTON,DC,20009.0,1981,Multifamily Housing,Multifamily Housing,67799.0,58856.0,92,31.9,31.9,100.2,100.2,251.4,4.3,6560.5,550482.9,,38.92426774,-77.03169942
2759,PM4360736,4325_0041,The Petersburg,2014,In Compliance,3298 FORT LINCOLN DR NE,FT LINCOLN SR VILLAGE NO III ASSOCIATES,5.0,WASHINGTON,DC,20018.0,1980,Multifamily Housing,Multifamily Housing,246732.0,234922.0,90,40.9,39.9,100.3,97.0,1030.8,4.4,9807.6,1887713.6,31748.76176,38.92140915,-76.95680799
2760,PM3499886,2060_0031,The Sedgwick Gardens Apartments,2014,In Compliance,3726 CONNECTICUT AV NW,DARO REALTY INC,3.0,WASHINGTON,DC,20008.0,1932,Multifamily Housing,Multifamily Housing,137808.0,144882.0,71,73.7,73.8,101.3,101.4,700.9,4.8,3696.3,486025.9,90156.33997,38.93899194,-77.0611402
2761,PM3540396,2589_0847,Harvard Hall,2014,In Compliance,1650 HARVARD ST NW,HARVARD HALL LLC,1.0,WASHINGTON,DC,20009.0,1929,Multifamily Housing,Multifamily Housing,174979.0,174971.0,73,70.7,69.2,101.6,99.8,841.8,4.8,3167.4,672089.9,100694.4663,38.92675134,-77.03978583
2762,PM4018326,0177_0129,The Windermere,2014,In Compliance,1825 NEW HAMPSHIRE AV NW,WINDERMERE HARROWGATE LLC,2.0,WASHINGTON,DC,20009.0,1927,Multifamily Housing,Multifamily Housing,74360.0,74360.0,91,55.7,55.1,102.6,100.6,346.7,4.7,3489.4,460221.2,25704.01575,38.91499689,-77.0379064
2763,PM3316372,5869_0068,Oxford Manor Apartments,2014,In Compliance,2607 BOWEN RD,OXFORD MANOR LP,8.0,WASHINGTON,DC,20020.0,1966,Multifamily Housing,Multifamily Housing,279872.0,291302.0,58,54.9,54.7,103.0,102.6,1359.8,4.7,13693.0,1855159.9,96482.22141,38.85921939999999,-76.9905052
2767,PM3072252,1923_0064,Lenchsire House,2014,In Compliance,3140 WISCONSIN AV NW,LENCSHIRE ASSOCIATES LLC,3.0,WASHINGTON,DC,20016.0,1950,Multifamily Housing,Multifamily Housing,105499.0,118550.0,84,62.3,61.6,104.3,102.8,570.2,4.8,6114.6,646069.1,51796.40958,38.93168635,-77.07318279
2768,PM3857670,2589_0477,Park Ellison Apartments,2014,In Compliance,1700 HARVARD ST NW,GELMAN ESTELLE S GODSTEIN MARTIN & ETAL,1.0,WASHINGTON,DC,20009.0,1954,Multifamily Housing,Multifamily Housing,86709.0,86709.0,82,53.8,53.2,104.3,102.2,408.1,4.7,4582.9,581282.4,26846.198160000004,38.92684776,-77.04046329
2769,PM4019574,0177_0130,The Harrowgate,2014,In Compliance,1833 NEW HAMPSHIRE AV NW,WINDERMERE HARROGATE LLC,2.0,WASHINGTON,DC,20009.0,1927,Multifamily Housing,Multifamily Housing,69192.0,69192.0,94,57.4,56.5,104.8,102.7,330.1,4.8,1995.0,432322.8,24968.230030000002,38.91524659,-77.03780377
2770,PM3987331,0189_0062,2013 N. HAMPSHIRE AVE NW,2014,In Compliance,2013 NEW HAMPSHIRE AV NW,2013 NEW HAMP AVE NW LLC,1.0,WASHINGTON,DC,20009.0,1926,Multifamily Housing,Multifamily Housing,91382.0,91382.0,86,66.7,66.1,105.6,104.7,449.5,4.9,2930.9,455602.0,45449.85079,38.91747369,-77.03554389
2772,PM3541282,2608_1039,Majestic Apartments,2014,In Compliance,3200 16TH ST NW,MORRIS AND GWENDOLYN CAFRITZ FOUNDATION,1.0,WASHINGTON,DC,20010.0,1937,Multifamily Housing,Multifamily Housing,126238.0,126238.0,66,69.6,69.7,106.7,106.9,630.5,5.0,4656457.1,595532.5,67493.50914,38.93101052,-77.03705623
2773,PM4369364,0199_0834,Camden Grand Parc,2014,In Compliance,0900 15TH ST,SUMMIT GRAND PARC LLC,2.0,WASHINGTON,DC,20005.0,1932,Multifamily Housing,Multifamily Housing,50094.0,133225.0,59,42.4,41.5,106.7,104.7,620.1,4.7,3081.1,1161565.3,16854.27812,38.90157712,-77.03489576
2774,PM4369402,0188_0802,Camden Roosevelt,2014,In Compliance,2101 16TH ST NW,SUMMIT ROOSEVELT LLC,1.0,WASHINGTON,DC,20009.0,1919,Multifamily Housing,Multifamily Housing,244643.0,169532.0,80,44.0,43.2,106.8,105.0,793.4,4.7,6782.1,1440790.7,25481.1349,38.91865574,-77.0359898
2775,PM4052405,PAR02030087,Anacostia Gardens,2014,In Compliance,3600 ELY PL SE,NORSOL INC,7.0,WASHINGTON,DC,20019.0,1959,Multifamily Housing,Multifamily Housing,97084.0,97084.0,71,65.7,65.6,107.5,107.0,483.3,5.0,2887299.1,523972.9,45939.90195,38.88416081,-76.95492395
2776,PM3503889,2590_0801,Chalfonte,2014,In Compliance,1601 ARGONNE PL NW,COLUMBIA REALTY VENTURE LLC,1.0,WASHINGTON,DC,20009.0,1926,Multifamily Housing,Multifamily Housing,202589.0,202589.0,72,71.1,70.0,107.6,105.9,1023.1,5.1,7298.5,937622.5,111994.8873,38.92674415,-77.03855985
2778,PM3986468,2855_0078,Samuel J. Simmons NCBA Estates,2014,In Compliance,2801 14TH ST NW,SAMUEL J SIMMONS NCBA ESTATES #1,1.0,WASHINGTON,DC,20009.0,1981,Multifamily Housing,Multifamily Housing,173751.0,173751.0,36,59.2,59.0,108.3,107.6,855.8,4.9,7550.6,1122906.1,64557.080910000004,38.92624444,-77.03170447
2779,PM4007122,2790_0810,"1329-1337 Ft. Stevens Drive, NW",2014,In Compliance,1329 - 1337 FORT STEVENS DR NW,1329-1337 FT STEVENS DR LLC,4.0,WASHINGTON,DC,20011.0,1942,Multifamily Housing,Multifamily Housing,64692.0,64692.0,57,75.0,74.5,108.4,107.9,331.8,5.1,5518.7,268961.8,39348.93658,38.96477248,-77.03172562
2780,PM3999656,5359_0324,J W King Seniors Limited Partnership,2014,In Compliance,4638 H ST,J W KING SENIORS LIMITED PRTNSHP,7.0,WASHINGTON,DC,20019.0,2005,Multifamily Housing,Multifamily Housing,81264.0,81264.0,51,34.8,33.5,109.1,105.1,378.1,4.7,2512.7,827806.9,,38.879222600000006,-76.93303751
